key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_src.tcs_ty12_test_20210127_2.visitor_id,Visitor Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_start_time_gmt,Visitor Start Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_start_pagename,Visitorid Start Pagename,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_start_page_url,Visitor Start Page Url,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_search_engine,Visitor Search Engine,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_referrer,Visit Referrer,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_page_num,Visit Page Num,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visit_num,Visit Num,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.visid,Visited,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.userid,Userid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.user_server,User Server,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.user_agent_id,User Agent Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.user_agent,User Agent,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.ua_operating_system_id,Unaccepted Operating System Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.test_id,Test Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.state,State,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.service,Service,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.search_engine_id,Search Engine Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.run_detail_id,Runtimedate Detailed Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.resolution_id,Resolution Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.referrer_id,Referrer Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.referrer,Referrer,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.purchaseid,Purchaseid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop50,Prop 50,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop49,Prop 49,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop48,Prop 48,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop47,Prop 47,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop46,Prop 46,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop45,Prop 45,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop44,Prop 44,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop43,Prop 43,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop42,Prop 42,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop41,Prop 41,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop40,Prop 40,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop39,Prop 39,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop38,Prop 38,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop37,Prop 37,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop36,Prop 36,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop35,Prop 35,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop34,Prop 34,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop33,Prop 33,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop32,Prop 32,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop31,Prop 31,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop30,Prop 30,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop29,Prop 29,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop28,Prop 28,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop27,Prop 27,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop26,Prop 26,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop25,Prop 25,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop24,Prop 24,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop23,Prop 23,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop22,Prop 22,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop21,Prop 21,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop19,Prop 19,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop18,Prop 18,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop17,Prop 17,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop16,Prop 16,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop15,Prop 15,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop14,Prop 14,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop13,Prop 13,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop12,Prop 12,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop11,Prop 11,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop10,Prop 10,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop09,Prop 09,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop08,Prop 08,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop07,Prop 07,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop05,Prop 05,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop04,Prop 04,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop03,Prop 03,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prop01,Prop 01,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.product_list,Product List,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.prev_page,Previous Page,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.post_persistent_cookie,Post Persistent Cookie,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.post_java_enabled,Post Java Enabled,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.post_cookies,Post Cookies,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.post_campaign,Post Campaign,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.post_browser_height,Post Browser Height,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.plugins,Plugins,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.pagename,Pagename,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.page_url_id,Page Url Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.page_url,Page Url,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.page_type,Page Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.page_event,Page Event,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.new_visit,New Visit,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.monthly_visitor,Monthly Visitor,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.last_purchase_time_gmt,Last Purchase Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.last_purchase_num,Last Purchase Num,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.last_hit_time_gmt,Last Hit Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.language_id,Language Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.javascript_version_id,Javascript Version Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.homepage,Homepage,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.hit_timestamp,Hit Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.geo_id,Geo Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.geo_country,Geo Country,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.geo_city,Geo City,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.first_hit_time_gmt,First Hit Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.first_hit_pagename,First Hit Pagename,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.exclude_hit,Exclude Hit,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.duration_on_page,Durationtype On Page,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.duplicate_purchase,Duplicate Purchase,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.domain,Domain,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.dim_time_by_day_key,Dim Time By Day Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.date_time,Date Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.daily_visitor,Daily Visitor,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.connection_type_id,Connection Type Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.cluster_id,Cluster Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.click_tag,Click Tag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.click_context_type,Click Context Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.click_context,Click Context,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.click_action_type,Click Action Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.click_action,Click Action,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.cid,Cid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.channel,Channel,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.campaign_id,Campaign Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.tcs_ty12_test_20210127_2.browser_id,Browser Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.visit_start_time_gmt,Visitor Start Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.visit_start_pagename,Visitorid Start Pagename,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.user_agent,User Agent,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.ua_operating_system_id,Unaccepted Operating System Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.test_id,Test Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.state,State,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.fact_clickstream_psd.event_sender_version,Event Sender Version,<p>ECS standard property used to capture the software version associated with the event_sender (aka widget or plugin) associated with the clickstream event</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.purpose,Purpose,<p>ECS standard property used to classify the function of a particular area of the site - commonly used values are mktg (short for marketing) and prod (short for product)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.event_list,Event List,<p>Do not use. Not relevant for our instrumentation</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.monthly_visitor,Monthly Visitor,<p>Adobe preprocessing indicator of whether the visitor is unique to the current month</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.visit_ref_type,Visit Referrer Type,<p>Adobe preprocessing classification of the type of referring URL for the visit</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.page_event_var1,Deprecated,<p>Do not use. Not relevant for our instrumentation</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.mobileosenvironment,Mobileosenvironment,<p>Adobe preprocessing data - reliability unverified.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.post_transactionid,Post Transactionid,<p>Do not use. Not relevant for our instrumentation</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.aam_segment_ids_personalization_ids,AAM Segment IDs and Personalization IDs,<p>An Adobe processing rule takes raw aam_segment_ids data and personalization_ids data from the raw clickstream and aggregates them together in this column.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.prev_page,Previous Page,<p>Do not use. Not relevant for our instrumentation</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.post_cust_visid,Post Custom Visited,<p>Do not use. Not relevant for our instrumentation</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.is_amend,Is Amend,<p>Custom clickstream property used to flag visitors working on a tax return amendment</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.internal_search_term,Internal Search Term,<p>Custom clickstream property used to capture search queries on the internal site search</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.breadcrumb,Breadcrumb,<p>Custom clickstream property used in some experiences to capture the Breadcrumnb of the page</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.taxprep_method_description,Tax Prep Method Description,"<p>Function using clickstream properties: screen, screen_object_state, ui_object_detail, and event_sender_name properties of clickstream is used to assign the prior year tax prep method for the current visitor.</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.mobileresolution,Mobileresolution,<p>Do not use. Not relevant for our instrumentation</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.fact_clickstream_psd.from_bundle,From Bundle,<p>Do not use. Deprecated</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.service,Service,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.search_engine_id,Search Engine Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.run_detail_id,Runtimedate Detailed Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.resolution_id,Resolution Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.referrer_id,Referrer Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.referrer,Referrer,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.purchaseid,Purchaseid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop50,Prop 50,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop49,Prop 49,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop48,Prop 48,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop47,Prop 47,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop46,Prop 46,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop45,Prop 45,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop44,Prop 44,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop43,Prop 43,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop42,Prop 42,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop41,Prop 41,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop40,Prop 40,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop39,Prop 39,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop36,Prop 36,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
